id,date,year,has_text,V1,V3,V4,who
vc-1709-288,1709-10-15,1709,1,0,0,0,
vc-1709-289,1709-10-16,1709,1,0,0,0,
vc-1709-290,1709-10-17,1709,1,0,0,0,
vc-1709-291,1709-10-18,1709,1,0,0,0,
vc-1709-292,1709-10-19,1709,1,1,0,0,general
vc-1709-293,1709-10-20,1709,1,1,0,0,general
vc-1709-294,1709-10-21,1709,1,0,0,0,
vc-1709-295,1709-10-22,1709,1,1,0,0,settlers
vc-1709-296,1709-10-23,1709,1,0,0,0,
vc-1709-297,1709-10-24,1709,1,1,0,0,soldiers_sailors
vc-1709-298,1709-10-25,1709,1,1,0,0,general
vc-1709-299,1709-10-26,1709,1,1,0,0,general
vc-1709-300,1709-10-27,1709,1,0,0,0,
vc-1709-301,1709-10-28,1709,1,1,0,1,general
vc-1709-302,1709-10-29,1709,1,1,0,1,khoesan
vc-1709-303,1709-10-30,1709,1,1,0,1,general
vc-1709-304,1709-10-31,1709,1,0,0,0,
vc-1709-305,1709-11-01,1709,1,1,0,0,general
vc-1709-306,1709-11-02,1709,1,1,0,0,general
vc-1709-307,1709-11-03,1709,1,1,0,0,general
vc-1709-308,1709-11-04,1709,1,1,0,0,general
vc-1709-309,1709-11-05,1709,1,0,0,0,
vc-1709-310,1709-11-06,1709,1,1,0,0,general
vc-1709-311,1709-11-07,1709,1,0,0,0,
vc-1709-312,1709-11-08,1709,1,0,0,0,
vc-1709-313,1709-11-09,1709,1,1,0,0,general
vc-1709-314,1709-11-10,1709,1,1,0,0,general
vc-1709-315,1709-11-11,1709,1,0,0,0,
vc-1709-316,1709-11-12,1709,1,1,0,0,general
vc-1709-317,1709-11-13,1709,1,1,0,0,general
vc-1709-318,1709-11-14,1709,1,0,0,0,
vc-1709-319,1709-11-15,1709,1,0,0,0,
vc-1709-320,1709-11-16,1709,1,1,0,0,soldiers_sailors
vc-1709-321,1709-11-17,1709,1,1,0,0,general
vc-1709-322,1709-11-18,1709,1,1,0,0,soldiers_sailors
vc-1709-323,1709-11-19,1709,1,1,0,0,general
vc-1709-324,1709-11-20,1709,1,0,0,0,
vc-1709-325,1709-11-21,1709,1,1,0,0,settlers
vc-1709-326,1709-11-22,1709,1,1,0,0,general
vc-1709-327,1709-11-23,1709,1,1,0,0,soldiers_sailors|settlers
vc-1709-328,1709-11-24,1709,1,1,0,0,general
vc-1709-329,1709-11-25,1709,1,0,0,0,
vc-1709-330,1709-11-26,1709,1,1,0,0,general
vc-1709-331,1709-11-27,1709,1,0,0,0,
vc-1709-332,1709-11-28,1709,1,1,0,0,soldiers_sailors|settlers
vc-1709-333,1709-11-29,1709,1,1,0,0,general
vc-1709-334,1709-11-30,1709,1,0,0,0,
vc-1709-335,1709-12-01,1709,1,0,0,0,
vc-1709-336,1709-12-02,1709,1,1,0,0,general
vc-1709-337,1709-12-03,1709,1,1,0,0,general
vc-1709-338,1709-12-04,1709,1,0,0,0,
vc-1709-339,1709-12-05,1709,1,1,0,0,general
vc-1709-340,1709-12-06,1709,1,1,0,0,general
vc-1709-341,1709-12-07,1709,1,0,0,0,
vc-1709-342,1709-12-08,1709,1,1,0,1,general
vc-1709-343,1709-12-09,1709,1,0,0,0,
vc-1709-344,1709-12-10,1709,1,1,0,0,soldiers_sailors|settlers
vc-1709-345,1709-12-11,1709,1,1,0,0,general
vc-1709-346,1709-12-12,1709,1,1,0,0,general
vc-1709-347,1709-12-13,1709,1,1,0,0,general
vc-1709-348,1709-12-14,1709,1,0,0,0,
vc-1709-349,1709-12-15,1709,1,1,0,0,general
vc-1709-350,1709-12-16,1709,1,1,0,0,general
vc-1709-351,1709-12-17,1709,1,1,0,0,soldiers_sailors|settlers
vc-1709-352,1709-12-18,1709,1,1,0,0,general
vc-1709-353,1709-12-19,1709,1,0,0,0,
vc-1709-354,1709-12-20,1709,1,1,0,0,soldiers_sailors
vc-1709-355,1709-12-21,1709,1,1,0,1,general
vc-1709-356,1709-12-22,1709,1,1,0,0,settlers
vc-1709-357,1709-12-23,1709,1,0,0,0,
vc-1709-358,1709-12-24,1709,1,1,0,0,settlers
vc-1709-359,1709-12-25,1709,1,1,0,0,general
vc-1709-360,1709-12-26,1709,1,0,0,0,
vc-1709-361,1709-12-27,1709,1,1,0,0,general
vc-1709-362,1709-12-28,1709,1,0,0,0,
vc-1709-363,1709-12-29,1709,1,1,0,0,general
vc-1709-364,1709-12-30,1709,1,0,0,0,
vc-1709-365,1709-12-31,1709,1,1,0,0,settlers
vc-1710-1,1710-01-01,1710,1,1,0,0,general
vc-1710-2,1710-01-02,1710,1,0,0,0,
vc-1710-3,1710-01-03,1710,1,0,0,0,
vc-1710-4,1710-01-04,1710,1,0,0,0,
vc-1710-5,1710-01-05,1710,1,1,0,0,general
vc-1710-6,1710-01-06,1710,1,0,0,0,
vc-1710-7,1710-01-07,1710,1,0,0,0,
vc-1710-8,1710-01-08,1710,1,0,0,0,
vc-1710-9,1710-01-09,1710,1,1,0,0,general
vc-1710-10,1710-01-10,1710,1,1,0,1,soldiers_sailors|settlers
vc-1710-11,1710-01-11,1710,1,1,0,1,general
vc-1710-12,1710-01-12,1710,1,0,0,0,
vc-1710-13,1710-01-13,1710,1,0,0,0,
vc-1710-14,1710-01-14,1710,1,1,0,0,general
vc-1710-15,1710-01-15,1710,1,0,0,0,
vc-1710-16,1710-01-16,1710,1,0,0,0,
vc-1710-17,1710-01-17,1710,1,1,0,0,general
vc-1710-18,1710-01-18,1710,1,1,0,0,general
vc-1710-19,1710-01-19,1710,1,1,0,0,general
vc-1710-20,1710-01-20,1710,1,1,0,0,general
vc-1710-21,1710-01-21,1710,1,0,0,0,
vc-1710-22,1710-01-22,1710,1,1,0,0,soldiers_sailors
vc-1710-23,1710-01-23,1710,1,0,0,0,
vc-1710-24,1710-01-24,1710,1,1,0,0,general
vc-1710-25,1710-01-25,1710,1,0,0,0,
vc-1710-26,1710-01-26,1710,1,1,0,0,general
vc-1710-27,1710-01-27,1710,1,0,0,0,
vc-1710-28,1710-01-28,1710,1,0,0,0,
vc-1710-29,1710-01-29,1710,1,0,0,0,
vc-1710-30,1710-01-30,1710,1,1,0,0,settlers
vc-1710-31,1710-01-31,1710,1,1,0,0,settlers
vc-1710-32,1710-02-01,1710,1,0,0,0,
vc-1710-33,1710-02-02,1710,1,1,0,0,general
vc-1710-34,1710-02-03,1710,1,0,0,0,
vc-1710-35,1710-02-04,1710,1,1,0,1,private_slaves|khoesan|settlers
vc-1710-36,1710-02-05,1710,1,0,0,0,
vc-1710-37,1710-02-06,1710,1,0,0,0,
vc-1710-38,1710-02-07,1710,1,0,0,0,
vc-1710-39,1710-02-08,1710,1,1,0,0,general
vc-1710-40,1710-02-09,1710,1,1,0,0,general
vc-1710-41,1710-02-10,1710,1,1,0,1,private_slaves|soldiers_sailors|settlers
vc-1710-42,1710-02-11,1710,1,0,0,0,
vc-1710-43,1710-02-12,1710,1,1,0,0,general
vc-1710-44,1710-02-13,1710,1,0,0,0,
vc-1710-45,1710-02-14,1710,1,0,0,0,
vc-1710-46,1710-02-15,1710,1,1,0,0,general
vc-1710-47,1710-02-16,1710,1,1,0,0,general
vc-1710-48,1710-02-17,1710,1,1,0,1,private_slaves|khoesan|soldiers_sailors|settlers
vc-1710-49,1710-02-18,1710,1,1,0,0,general
vc-1710-50,1710-02-19,1710,1,1,0,0,general
vc-1710-51,1710-02-20,1710,1,0,0,0,
vc-1710-52,1710-02-21,1710,1,0,0,0,
vc-1710-53,1710-02-22,1710,1,0,0,0,
vc-1710-54,1710-02-23,1710,1,0,0,0,
vc-1710-55,1710-02-24,1710,1,1,0,0,general
vc-1710-56,1710-02-25,1710,1,1,0,0,khoesan
vc-1710-57,1710-02-26,1710,1,1,0,1,private_slaves|soldiers_sailors|settlers
vc-1710-58,1710-02-27,1710,1,1,0,1,soldiers_sailors
vc-1710-59,1710-02-28,1710,1,1,0,1,company_slaves|soldiers_sailors|settlers
vc-1710-60,1710-03-01,1710,1,1,0,1,soldiers_sailors
vc-1710-61,1710-03-02,1710,1,1,0,0,general
vc-1710-62,1710-03-03,1710,1,0,0,0,
vc-1710-63,1710-03-04,1710,1,1,0,0,general
vc-1710-64,1710-03-05,1710,1,1,0,0,general
vc-1710-65,1710-03-06,1710,1,0,0,0,
vc-1710-66,1710-03-07,1710,1,1,0,0,khoesan
vc-1710-67,1710-03-08,1710,1,1,0,0,general
vc-1710-68,1710-03-09,1710,1,1,0,0,general
vc-1710-69,1710-03-10,1710,1,1,0,1,private_slaves|khoesan|soldiers_sailors|settlers
vc-1710-70,1710-03-11,1710,1,1,0,1,company_slaves|khoesan|soldiers_sailors|settlers
vc-1710-71,1710-03-12,1710,1,0,0,0,
vc-1710-72,1710-03-13,1710,1,1,0,0,soldiers_sailors
vc-1710-73,1710-03-14,1710,1,0,0,0,
vc-1710-74,1710-03-15,1710,1,1,0,0,general
vc-1710-75,1710-03-16,1710,1,1,0,0,general
vc-1710-76,1710-03-17,1710,1,1,0,0,soldiers_sailors
vc-1710-77,1710-03-18,1710,1,1,0,0,general
vc-1710-78,1710-03-19,1710,1,1,0,0,soldiers_sailors
vc-1710-79,1710-03-20,1710,1,1,0,0,soldiers_sailors
vc-1710-80,1710-03-21,1710,1,0,0,0,
vc-1710-81,1710-03-22,1710,1,1,0,0,settlers
vc-1710-82,1710-03-23,1710,1,0,0,0,
vc-1710-83,1710-03-24,1710,1,0,0,0,
vc-1710-84,1710-03-25,1710,1,1,0,0,general
vc-1710-85,1710-03-26,1710,1,0,0,0,
vc-1710-86,1710-03-27,1710,1,1,0,0,general
vc-1710-87,1710-03-28,1710,1,1,0,1,general
vc-1710-88,1710-03-29,1710,1,1,0,0,soldiers_sailors
vc-1710-89,1710-03-30,1710,1,1,0,0,general
vc-1710-90,1710-03-31,1710,1,1,0,0,settlers
vc-1710-91,1710-04-01,1710,1,0,0,0,
vc-1710-92,1710-04-02,1710,1,1,0,0,general
vc-1710-93,1710-04-03,1710,1,0,0,0,
vc-1710-94,1710-04-04,1710,1,0,0,0,
vc-1710-95,1710-04-05,1710,1,0,0,0,
vc-1710-96,1710-04-06,1710,1,1,0,0,general
vc-1710-97,1710-04-07,1710,1,1,0,1,general
vc-1710-98,1710-04-08,1710,1,1,0,0,private_slaves|soldiers_sailors|settlers
vc-1710-99,1710-04-09,1710,1,0,0,0,
vc-1710-100,1710-04-10,1710,1,0,0,0,
vc-1710-101,1710-04-11,1710,1,0,0,0,
vc-1710-102,1710-04-12,1710,1,1,0,0,private_slaves|settlers
vc-1710-103,1710-04-13,1710,1,1,0,0,general
vc-1710-104,1710-04-14,1710,1,0,0,0,
vc-1710-105,1710-04-15,1710,1,0,0,0,
vc-1710-106,1710-04-16,1710,1,0,0,0,
vc-1710-107,1710-04-17,1710,1,1,0,0,general
vc-1710-108,1710-04-18,1710,1,0,0,0,
vc-1710-109,1710-04-19,1710,1,1,0,0,general
vc-1710-110,1710-04-20,1710,1,1,0,0,general
vc-1710-111,1710-04-21,1710,1,0,0,0,
vc-1710-112,1710-04-22,1710,1,1,0,0,settlers
vc-1710-113,1710-04-23,1710,1,0,0,0,
vc-1710-114,1710-04-24,1710,1,0,0,0,
vc-1710-115,1710-04-25,1710,1,1,0,0,general
vc-1710-116,1710-04-26,1710,1,0,0,0,
vc-1710-117,1710-04-27,1710,1,1,0,0,general
vc-1710-118,1710-04-28,1710,1,0,0,0,
vc-1710-119,1710-04-29,1710,1,1,0,0,general
vc-1710-120,1710-04-30,1710,1,1,0,0,general
vc-1710-121,1710-05-01,1710,1,1,0,0,general
vc-1710-122,1710-05-02,1710,1,0,0,0,
vc-1710-123,1710-05-03,1710,1,0,0,0,
vc-1710-124,1710-05-04,1710,1,1,0,0,general
vc-1710-125,1710-05-05,1710,1,1,0,0,soldiers_sailors
vc-1710-126,1710-05-06,1710,1,1,0,0,soldiers_sailors
vc-1710-127,1710-05-07,1710,1,1,0,1,general
vc-1710-128,1710-05-08,1710,1,1,0,1,general
vc-1710-129,1710-05-09,1710,1,1,0,0,general
vc-1710-130,1710-05-10,1710,1,1,0,0,general
vc-1710-131,1710-05-11,1710,1,1,0,0,general
vc-1710-132,1710-05-12,1710,1,0,0,0,
vc-1710-133,1710-05-13,1710,1,1,0,0,general
vc-1710-134,1710-05-14,1710,1,1,0,0,general
vc-1710-135,1710-05-15,1710,1,1,0,0,general
vc-1710-136,1710-05-16,1710,1,1,0,0,soldiers_sailors
vc-1710-137,1710-05-17,1710,1,1,0,0,general
vc-1710-138,1710-05-18,1710,1,1,0,0,general
vc-1710-139,1710-05-19,1710,1,1,0,0,general
vc-1710-140,1710-05-20,1710,1,1,0,0,general
vc-1710-141,1710-05-21,1710,1,0,0,0,
vc-1710-142,1710-05-22,1710,1,0,0,0,
vc-1710-143,1710-05-23,1710,1,0,0,0,
vc-1710-144,1710-05-24,1710,1,1,0,0,general
vc-1710-145,1710-05-25,1710,1,1,0,0,general
vc-1710-146,1710-05-26,1710,1,0,0,0,
vc-1710-147,1710-05-27,1710,1,0,0,0,
vc-1710-148,1710-05-28,1710,1,0,0,0,
vc-1710-149,1710-05-29,1710,1,1,0,0,general
vc-1710-150,1710-05-30,1710,1,0,0,0,
vc-1710-151,1710-05-31,1710,1,0,0,0,
vc-1710-152,1710-06-01,1710,1,0,0,0,
vc-1710-153,1710-06-02,1710,1,0,0,0,
vc-1710-154,1710-06-03,1710,1,0,0,0,
vc-1710-155,1710-06-04,1710,1,0,0,0,
vc-1710-156,1710-06-05,1710,1,0,0,0,
vc-1710-157,1710-06-06,1710,1,0,0,0,
vc-1710-158,1710-06-07,1710,1,0,0,0,
vc-1710-159,1710-06-08,1710,1,1,0,0,general
vc-1710-160,1710-06-09,1710,1,1,0,0,general
vc-1710-161,1710-06-10,1710,1,0,0,0,
vc-1710-162,1710-06-11,1710,1,1,0,0,general
vc-1710-163,1710-06-12,1710,1,0,0,0,
vc-1710-164,1710-06-13,1710,1,0,0,0,
vc-1710-165,1710-06-14,1710,1,0,0,0,
vc-1710-166,1710-06-15,1710,1,0,0,0,
vc-1710-167,1710-06-16,1710,1,1,0,1,general
vc-1710-168,1710-06-17,1710,1,0,0,0,
vc-1710-169,1710-06-18,1710,1,1,0,0,general
vc-1710-170,1710-06-19,1710,1,0,0,0,
vc-1710-171,1710-06-20,1710,1,0,0,0,
vc-1710-172,1710-06-21,1710,1,0,0,0,
vc-1710-173,1710-06-22,1710,1,0,0,0,
vc-1710-174,1710-06-23,1710,1,0,0,0,
vc-1710-175,1710-06-24,1710,1,0,0,0,
vc-1710-176,1710-06-25,1710,1,0,0,0,
vc-1710-177,1710-06-26,1710,1,0,0,0,
vc-1710-178,1710-06-27,1710,1,0,0,0,
vc-1710-179,1710-06-28,1710,1,0,0,0,
vc-1710-180,1710-06-29,1710,1,1,0,0,general
vc-1710-181,1710-06-30,1710,1,0,0,0,
vc-1710-182,1710-07-01,1710,1,1,0,0,soldiers_sailors
vc-1710-183,1710-07-02,1710,1,1,0,0,general
vc-1710-184,1710-07-03,1710,1,0,0,0,
vc-1710-185,1710-07-04,1710,1,0,0,0,
vc-1710-186,1710-07-05,1710,1,1,0,0,general
vc-1710-187,1710-07-06,1710,1,1,0,0,general
vc-1710-188,1710-07-07,1710,1,0,0,0,
vc-1710-189,1710-07-08,1710,1,0,0,0,
vc-1710-190,1710-07-09,1710,1,0,0,0,
vc-1710-191,1710-07-10,1710,1,0,0,0,
vc-1710-192,1710-07-11,1710,1,0,0,0,
vc-1710-193,1710-07-12,1710,1,1,0,1,soldiers_sailors|settlers
vc-1710-194,1710-07-13,1710,1,0,0,0,
vc-1710-195,1710-07-14,1710,1,0,0,0,
vc-1710-196,1710-07-15,1710,1,1,0,0,general
vc-1710-197,1710-07-16,1710,1,1,0,0,general
vc-1710-198,1710-07-17,1710,1,1,0,0,general
vc-1710-199,1710-07-18,1710,1,0,0,0,
vc-1710-200,1710-07-19,1710,1,0,0,0,
vc-1710-201,1710-07-20,1710,1,0,0,0,
vc-1710-202,1710-07-21,1710,1,0,0,0,
vc-1710-203,1710-07-22,1710,1,1,0,0,general
vc-1710-204,1710-07-23,1710,1,0,0,0,
vc-1710-205,1710-07-24,1710,1,1,0,0,general
vc-1710-206,1710-07-25,1710,1,1,0,0,general
vc-1710-207,1710-07-26,1710,1,0,0,0,
vc-1710-208,1710-07-27,1710,1,1,0,0,general
vc-1710-209,1710-07-28,1710,1,0,0,0,
vc-1710-210,1710-07-29,1710,1,0,0,0,
vc-1710-211,1710-07-30,1710,1,0,0,0,
vc-1710-212,1710-07-31,1710,1,0,0,0,
vc-1710-213,1710-08-01,1710,1,0,0,0,
vc-1710-214,1710-08-02,1710,1,0,0,0,
vc-1710-215,1710-08-03,1710,1,1,0,0,general
vc-1710-216,1710-08-04,1710,1,1,0,0,general
vc-1710-217,1710-08-05,1710,1,0,0,0,
vc-1710-218,1710-08-06,1710,1,0,0,0,
vc-1710-219,1710-08-07,1710,1,1,0,0,general
vc-1710-220,1710-08-08,1710,1,0,0,0,
vc-1710-221,1710-08-09,1710,1,0,0,0,
vc-1710-222,1710-08-10,1710,1,1,0,0,general
vc-1710-223,1710-08-11,1710,1,1,0,0,general
vc-1710-224,1710-08-12,1710,1,1,0,0,general
vc-1710-225,1710-08-13,1710,1,1,0,0,soldiers_sailors
vc-1710-226,1710-08-14,1710,1,0,0,0,
vc-1710-227,1710-08-15,1710,1,0,0,0,
vc-1710-228,1710-08-16,1710,1,0,0,0,
vc-1710-229,1710-08-17,1710,1,0,0,0,
vc-1710-230,1710-08-18,1710,1,0,0,0,
vc-1710-231,1710-08-19,1710,1,1,0,0,company_slaves|soldiers_sailors
vc-1710-232,1710-08-20,1710,1,0,0,0,
vc-1710-233,1710-08-21,1710,1,0,0,0,
vc-1710-234,1710-08-22,1710,1,0,0,0,
vc-1710-235,1710-08-23,1710,1,1,0,0,general
vc-1710-236,1710-08-24,1710,1,0,0,0,
vc-1710-237,1710-08-25,1710,1,0,0,0,
vc-1710-238,1710-08-26,1710,1,1,0,0,general
vc-1710-239,1710-08-27,1710,1,0,0,0,
vc-1710-240,1710-08-28,1710,1,0,0,0,
vc-1710-241,1710-08-29,1710,1,0,0,0,
vc-1710-242,1710-08-30,1710,1,1,0,0,general
vc-1710-243,1710-08-31,1710,1,1,0,0,general
vc-1710-244,1710-09-01,1710,1,0,0,0,
vc-1710-245,1710-09-02,1710,1,1,0,0,general
vc-1710-246,1710-09-03,1710,1,0,0,0,
vc-1710-247,1710-09-04,1710,1,0,0,0,
vc-1710-248,1710-09-05,1710,1,0,0,0,
vc-1710-249,1710-09-06,1710,1,0,0,0,
vc-1710-250,1710-09-07,1710,1,1,0,0,general
vc-1710-251,1710-09-08,1710,1,0,0,0,
vc-1710-252,1710-09-09,1710,1,0,0,0,
vc-1710-253,1710-09-10,1710,1,0,0,0,
vc-1710-254,1710-09-11,1710,1,0,0,0,
vc-1710-255,1710-09-12,1710,1,0,0,0,
vc-1710-256,1710-09-13,1710,1,0,0,0,
vc-1710-257,1710-09-14,1710,1,1,0,0,general
vc-1710-258,1710-09-15,1710,1,0,0,0,
vc-1710-259,1710-09-16,1710,1,1,0,0,general
vc-1710-260,1710-09-17,1710,1,0,0,0,
vc-1710-261,1710-09-18,1710,1,0,0,0,
vc-1710-262,1710-09-19,1710,1,1,0,0,general
vc-1710-263,1710-09-20,1710,1,0,0,0,
vc-1710-264,1710-09-21,1710,1,1,0,0,general
vc-1710-265,1710-09-22,1710,1,1,0,0,general
vc-1710-266,1710-09-23,1710,1,0,0,0,
vc-1710-267,1710-09-24,1710,1,0,0,0,
vc-1710-268,1710-09-25,1710,1,0,0,0,
vc-1710-269,1710-09-26,1710,1,1,0,0,general
vc-1710-270,1710-09-27,1710,1,1,0,0,general
vc-1710-271,1710-09-28,1710,1,1,0,0,general
vc-1710-272,1710-09-29,1710,1,1,0,0,general
vc-1710-273,1710-09-30,1710,1,0,0,0,
vc-1710-274,1710-10-01,1710,1,0,0,0,
vc-1710-275,1710-10-02,1710,1,0,0,0,
vc-1710-276,1710-10-03,1710,1,0,0,0,
vc-1710-277,1710-10-04,1710,1,0,0,0,
vc-1710-278,1710-10-05,1710,1,1,0,0,general
vc-1710-279,1710-10-06,1710,1,0,0,0,
vc-1710-280,1710-10-07,1710,1,1,0,0,general
vc-1710-281,1710-10-08,1710,1,0,0,0,
vc-1710-282,1710-10-09,1710,1,1,0,0,general
vc-1710-283,1710-10-10,1710,1,0,0,0,
vc-1710-284,1710-10-11,1710,1,0,0,0,
vc-1710-285,1710-10-12,1710,1,1,0,0,general
vc-1710-286,1710-10-13,1710,1,1,0,0,general
vc-1710-287,1710-10-14,1710,1,1,0,0,general
vc-1710-288,1710-10-15,1710,1,1,0,0,general
vc-1710-289,1710-10-16,1710,1,0,0,0,
vc-1710-290,1710-10-17,1710,1,1,0,0,general
vc-1710-291,1710-10-18,1710,1,1,0,1,general
vc-1710-292,1710-10-19,1710,1,1,0,0,general
vc-1710-293,1710-10-20,1710,1,1,0,0,soldiers_sailors
vc-1710-294,1710-10-21,1710,1,1,0,0,general
vc-1710-295,1710-10-22,1710,1,0,0,0,
vc-1710-296,1710-10-23,1710,1,0,0,0,
vc-1710-297,1710-10-24,1710,1,0,0,0,
vc-1710-298,1710-10-25,1710,1,1,0,0,general
vc-1710-299,1710-10-26,1710,1,1,0,0,general
vc-1710-300,1710-10-27,1710,1,0,0,0,
vc-1710-301,1710-10-28,1710,1,1,0,0,company_slaves|khoesan
vc-1710-302,1710-10-29,1710,1,0,0,0,
vc-1710-303,1710-10-30,1710,1,0,0,0,
vc-1710-304,1710-10-31,1710,1,0,0,0,
vc-1710-305,1710-11-01,1710,1,0,0,0,
vc-1710-306,1710-11-02,1710,1,1,0,0,general
vc-1710-307,1710-11-03,1710,1,0,0,0,
vc-1710-308,1710-11-04,1710,1,1,0,0,settlers
vc-1710-309,1710-11-05,1710,1,1,0,0,general
vc-1710-310,1710-11-06,1710,1,1,0,0,general
vc-1710-311,1710-11-07,1710,1,0,0,0,
vc-1710-312,1710-11-08,1710,1,1,0,0,general
vc-1710-313,1710-11-09,1710,1,1,0,0,general
vc-1710-314,1710-11-10,1710,1,0,0,0,
vc-1710-315,1710-11-11,1710,1,0,0,0,
vc-1710-316,1710-11-12,1710,1,1,0,0,general
vc-1710-317,1710-11-13,1710,1,0,0,0,
vc-1710-318,1710-11-14,1710,1,1,0,0,general
vc-1710-319,1710-11-15,1710,1,0,0,0,
vc-1710-320,1710-11-16,1710,1,1,0,0,general
vc-1710-321,1710-11-17,1710,1,0,0,0,
vc-1710-322,1710-11-18,1710,1,1,0,0,general
vc-1710-323,1710-11-19,1710,1,0,0,0,
vc-1710-324,1710-11-20,1710,1,1,0,0,settlers
vc-1710-325,1710-11-21,1710,1,0,0,0,
vc-1710-326,1710-11-22,1710,1,1,0,0,general
vc-1710-327,1710-11-23,1710,1,1,0,0,general
vc-1710-328,1710-11-24,1710,1,1,0,0,general
vc-1710-329,1710-11-25,1710,1,0,0,0,
vc-1710-330,1710-11-26,1710,1,1,0,0,general
vc-1710-331,1710-11-27,1710,1,0,0,0,
vc-1710-332,1710-11-28,1710,1,0,0,0,
vc-1710-333,1710-11-29,1710,1,0,0,0,
vc-1710-334,1710-11-30,1710,1,0,0,0,
vc-1710-335,1710-12-01,1710,1,1,0,0,general
vc-1710-336,1710-12-02,1710,1,0,0,0,
vc-1710-337,1710-12-03,1710,1,0,0,0,
vc-1710-338,1710-12-04,1710,1,0,0,0,
vc-1710-339,1710-12-05,1710,1,0,0,0,
vc-1710-340,1710-12-06,1710,1,0,0,0,
vc-1710-341,1710-12-07,1710,1,1,0,0,general
vc-1710-342,1710-12-08,1710,1,1,0,0,general
vc-1710-343,1710-12-09,1710,1,0,0,0,
vc-1710-344,1710-12-10,1710,1,0,0,0,
vc-1710-345,1710-12-11,1710,1,0,0,0,
vc-1710-346,1710-12-12,1710,1,0,0,0,
vc-1710-347,1710-12-13,1710,1,1,0,0,soldiers_sailors
vc-1710-348,1710-12-14,1710,1,1,0,0,general
vc-1710-349,1710-12-15,1710,1,0,0,0,
vc-1710-350,1710-12-16,1710,1,1,0,1,settlers
vc-1710-351,1710-12-17,1710,1,0,0,0,
vc-1710-352,1710-12-18,1710,1,1,0,0,settlers
vc-1710-353,1710-12-19,1710,1,1,0,0,general
vc-1710-354,1710-12-20,1710,1,0,0,0,
vc-1710-355,1710-12-21,1710,1,1,0,0,general
vc-1710-356,1710-12-22,1710,1,1,0,0,settlers
vc-1710-357,1710-12-23,1710,1,0,0,0,
vc-1710-358,1710-12-24,1710,1,0,0,0,
vc-1710-359,1710-12-25,1710,1,1,0,0,general
vc-1710-360,1710-12-26,1710,1,0,0,0,
vc-1710-361,1710-12-27,1710,1,0,0,0,
vc-1710-362,1710-12-28,1710,1,0,0,0,
vc-1710-363,1710-12-29,1710,1,1,0,0,general
vc-1710-364,1710-12-30,1710,1,1,0,0,general
vc-1710-365,1710-12-31,1710,1,1,0,0,general
vc-1711-1,1711-01-01,1711,1,1,0,0,settlers
vc-1711-2,1711-01-02,1711,1,0,0,0,
vc-1711-3,1711-01-03,1711,1,0,0,0,
vc-1711-4,1711-01-04,1711,1,1,0,0,general
vc-1711-5,1711-01-05,1711,1,1,0,0,general
vc-1711-6,1711-01-06,1711,1,1,0,0,settlers
vc-1711-7,1711-01-07,1711,1,0,0,0,
vc-1711-8,1711-01-08,1711,1,0,0,0,
vc-1711-9,1711-01-09,1711,1,0,0,0,
vc-1711-10,1711-01-10,1711,1,0,0,0,
vc-1711-11,1711-01-11,1711,1,1,0,0,general
vc-1711-12,1711-01-12,1711,1,0,0,0,
vc-1711-13,1711-01-13,1711,1,0,0,0,
vc-1711-14,1711-01-14,1711,1,0,0,0,
vc-1711-15,1711-01-15,1711,1,1,0,1,soldiers_sailors
vc-1711-16,1711-01-16,1711,1,0,0,0,
vc-1711-17,1711-01-17,1711,1,0,0,0,
vc-1711-18,1711-01-18,1711,1,1,0,0,general
vc-1711-19,1711-01-19,1711,1,0,0,0,
vc-1711-20,1711-01-20,1711,1,0,0,0,
vc-1711-21,1711-01-21,1711,1,0,0,0,
vc-1711-22,1711-01-22,1711,1,1,0,0,soldiers_sailors
vc-1711-23,1711-01-23,1711,1,1,0,0,soldiers_sailors
vc-1711-24,1711-01-24,1711,1,0,0,0,
vc-1711-25,1711-01-25,1711,1,1,0,0,soldiers_sailors
vc-1711-26,1711-01-26,1711,1,1,0,0,general
vc-1711-27,1711-01-27,1711,1,1,0,0,general
vc-1711-28,1711-01-28,1711,1,0,0,0,
vc-1711-29,1711-01-29,1711,1,0,0,0,
vc-1711-30,1711-01-30,1711,1,0,0,0,
vc-1711-31,1711-01-31,1711,1,0,0,0,
vc-1711-32,1711-02-01,1711,1,1,0,0,general
vc-1711-33,1711-02-02,1711,1,0,0,0,
vc-1711-34,1711-02-03,1711,1,1,0,0,soldiers_sailors|settlers
vc-1711-35,1711-02-04,1711,1,0,0,0,
vc-1711-36,1711-02-05,1711,1,1,0,1,soldiers_sailors
vc-1711-37,1711-02-06,1711,1,0,0,0,
vc-1711-38,1711-02-07,1711,1,0,0,0,
vc-1711-39,1711-02-08,1711,1,0,0,0,
vc-1711-40,1711-02-09,1711,1,0,0,0,
vc-1711-41,1711-02-10,1711,1,1,0,0,private_slaves|settlers
vc-1711-42,1711-02-11,1711,1,0,0,0,
vc-1711-43,1711-02-12,1711,1,0,0,0,
vc-1711-44,1711-02-13,1711,1,1,0,0,general
vc-1711-45,1711-02-14,1711,1,0,0,0,
vc-1711-46,1711-02-15,1711,1,1,0,0,soldiers_sailors
vc-1711-47,1711-02-16,1711,1,0,0,0,
vc-1711-48,1711-02-17,1711,1,0,0,0,
